data,praca,classe,web,ifood,call,android,iphone,total,precipitac,tempmax,tempmin,tempmed,umidade,insolacao,diasemana,diasem,mes,desserts,pizzas,beverage,cbmaker,combos,sfiha,kit1,kit2,snack,pastas,dishes,promotion,savory,salads,range,dessert1,desserte,pizzas1,pizzase,beverage1,beveragee,cbmaker1,cbmakere,combos1,combose,sfiha1,sfihae,kit11,kit1e,kit21,kit2e,snack1,snacke,pastas1,pastase,dishes1,dishese,promotion1,promotione,savory1,savorye,salads1,saladse
"06/08/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,36652.00,5.10,15.10,13.20,14.02,89.75,3.97,"MON",1,1,2311.00,147.00,1339.00,39.00,2371.00,20874.00,13.00,4.00,613.00,366.00,279.00,0.00,8275.00,21.00,"Range-11",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"05/08/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,52242.00,3.75,19.80,14.50,16.08,78.50,3.97,"SUN",3,1,4590.00,333.00,2044.00,38.00,5406.00,26873.00,26.00,2.00,1259.00,698.00,557.00,0.00,10372.00,44.00,"Range-19",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"07/08/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,34464.00,8.50,17.80,12.00,14.36,84.50,3.97,"TUE",1,1,2356.00,134.00,1173.00,35.00,2115.00,19343.00,9.00,2.00,599.00,318.00,306.00,0.00,8052.00,22.00,"Range-09",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"08/08/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,36809.00,3.75,26.00,12.90,19.38,67.75,6.00,"WED",1,1,2307.00,155.00,1227.00,28.00,2210.00,20651.00,10.00,3.00,602.00,305.00,355.00,0.00,8919.00,37.00,"Range-10",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"09/08/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,34416.00,2.20,24.60,15.20,19.06,68.25,8.40,"TUR",1,1,2283.00,183.00,1316.00,55.00,3038.00,17435.00,21.00,2.00,571.00,351.00,410.00,0.00,8721.00,30.00,"Range-11",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"10/08/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,58492.00,3.75,20.70,10.20,15.22,48.00,9.80,"FRI",2,1,3617.00,298.00,2182.00,110.00,6040.00,32095.00,25.00,8.00,1093.00,366.00,511.00,0.00,12101.00,46.00,"Range-21",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"11/08/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,66059.00,3.75,22.80,10.50,14.58,55.50,9.50,"SAT",3,1,4320.00,380.00,2296.00,101.00,7112.00,36598.00,22.00,3.00,1276.00,465.00,598.00,0.00,12854.00,34.00,"Range-22",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"12/08/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,44219.00,3.75,19.20,10.50,13.78,72.75,5.10,"SUN",3,1,3880.00,255.00,1765.00,64.00,4558.00,22686.00,18.00,9.00,936.00,560.00,554.00,0.00,8899.00,35.00,"Range-16",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"13/08/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,28818.00,3.75,21.40,10.10,14.94,80.50,6.10,"MON",1,1,1790.00,106.00,1058.00,31.00,1864.00,16305.00,12.00,5.00,443.00,300.00,285.00,0.00,6587.00,32.00,"Range-08",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"14/08/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,29327.00,3.75,27.90,10.00,17.46,70.75,8.50,"TUE",1,1,1820.00,103.00,1087.00,25.00,1837.00,16118.00,4.00,7.00,493.00,268.00,300.00,0.00,7234.00,31.00,"Range-08",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"15/08/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,33258.00,3.75,17.80,12.70,14.94,84.00,3.97,"WED",1,1,2044.00,108.00,1125.00,31.00,2171.00,18965.00,15.00,2.00,479.00,284.00,273.00,0.00,7733.00,28.00,"Range-09",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"16/08/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,32995.00,3.75,17.30,13.80,15.18,86.25,3.97,"TUR",1,1,2565.00,215.00,1276.00,11.00,2951.00,15395.00,22.00,1.00,608.00,390.00,335.00,0.00,9204.00,22.00,"Range-11",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"17/08/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,58717.00,0.50,17.40,13.50,15.26,83.75,3.97,"FRI",2,1,4510.00,332.00,2071.00,7.00,5770.00,31770.00,51.00,6.00,990.00,438.00,572.00,0.00,12157.00,43.00,"Range-19",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"18/08/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,65589.00,0.10,22.20,13.00,16.68,75.25,7.50,"SAT",3,1,4756.00,408.00,2258.00,1.00,7135.00,35943.00,46.00,9.00,1082.00,545.00,642.00,0.00,12726.00,38.00,"Range-21",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"19/08/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,48011.00,3.75,26.70,13.70,19.30,65.50,7.90,"SUN",3,1,4445.00,239.00,1929.00,1.00,4993.00,24787.00,41.00,5.00,1065.00,571.00,560.00,0.00,9327.00,48.00,"Range-18",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"21/08/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,30803.00,3.75,28.80,14.20,19.04,64.75,8.40,"TUE",1,1,2094.00,103.00,1121.00,0.00,2022.00,16943.00,15.00,3.00,445.00,271.00,339.00,0.00,7410.00,37.00,"Range-09",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"22/08/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,33577.00,3.75,26.50,14.90,19.88,64.75,3.90,"WED",1,1,2087.00,115.00,1136.00,2.00,2133.00,18889.00,21.00,5.00,519.00,274.00,306.00,0.00,8061.00,29.00,"Range-09",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"20/08/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,30389.00,3.75,27.80,14.40,21.00,47.25,9.30,"MON",1,1,1811.00,108.00,1182.00,1.00,1878.00,16897.00,14.00,0.00,524.00,252.00,286.00,0.00,7411.00,25.00,"Range-10",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"24/08/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,56046.00,3.75,29.70,17.70,22.74,50.25,4.80,"FRI",2,1,3935.00,328.00,2118.00,5.00,5723.00,31017.00,58.00,9.00,1080.00,309.00,517.00,0.00,10902.00,45.00,"Range-20",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"25/08/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,63060.00,8.80,22.40,16.30,18.06,81.75,3.97,"SAT",3,1,4738.00,368.00,2232.00,4.00,6601.00,34673.00,63.00,6.00,1197.00,456.00,641.00,0.00,12047.00,34.00,"Range-21",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"23/08/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,30622.00,3.75,27.70,16.20,22.16,56.00,7.80,"TUR",1,1,2084.00,142.00,1214.00,4.00,2668.00,14921.00,25.00,3.00,557.00,278.00,326.00,0.00,8366.00,34.00,"Range-10",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"26/08/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,51911.00,1.00,16.80,11.30,12.88,87.00,3.97,"SUN",3,1,4814.00,259.00,2142.00,6.00,5205.00,26979.00,56.00,11.00,1007.00,826.00,653.00,0.00,9905.00,48.00,"Range-20",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"27/08/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,28582.00,3.75,16.80,11.20,13.56,82.25,3.97,"MON",1,1,1870.00,117.00,1042.00,2.00,1909.00,16084.00,18.00,3.00,435.00,278.00,259.00,0.00,6542.00,23.00,"Range-08",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"28/08/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,29105.00,3.75,24.80,12.60,17.14,77.50,7.80,"TUE",1,1,1965.00,110.00,1113.00,4.00,1987.00,15793.00,16.00,2.00,428.00,255.00,290.00,0.00,7115.00,27.00,"Range-09",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"29/08/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,31657.00,3.75,25.70,13.90,19.08,61.50,8.10,"WED",1,1,2018.00,118.00,1154.00,1.00,2043.00,18311.00,18.00,1.00,484.00,270.00,252.00,0.00,6959.00,28.00,"Range-09",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"30/08/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,33739.00,3.75,29.20,14.50,21.94,47.50,10.10,"TUR",1,1,2238.00,187.00,1449.00,6.00,3041.00,16579.00,44.00,1.00,623.00,280.00,347.00,0.00,8899.00,45.00,"Range-12",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"31/08/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,62868.00,3.75,29.80,15.90,22.94,45.50,10.50,"FRI",2,1,4217.00,347.00,2446.00,5.00,6258.00,35234.00,59.00,4.00,1221.00,331.00,472.00,0.00,12233.00,41.00,"Range-24",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"01/09/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,64201.00,3.75,31.80,17.00,22.18,58.00,3.97,"SAT",3,1,4377.00,369.00,2473.00,6.00,7139.00,34978.00,89.00,7.00,1280.00,498.00,615.00,0.00,12326.00,44.00,"Range-24",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"02/09/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,49132.00,3.75,31.40,16.30,21.50,64.50,5.60,"SUN",3,1,3898.00,281.00,2035.00,7.00,5058.00,26357.00,60.00,4.00,1025.00,601.00,542.00,0.00,9221.00,43.00,"Range-19",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"03/09/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,31048.00,3.75,26.00,15.10,18.86,80.50,5.60,"MON",1,1,2069.00,101.00,1244.00,2.00,2144.00,17219.00,21.00,3.00,544.00,262.00,310.00,0.00,7093.00,36.00,"Range-10",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"04/09/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,36094.00,2.00,17.20,12.00,13.72,81.50,2.70,"TUE",1,1,2384.00,111.00,1310.00,0.00,2376.00,19593.00,24.00,4.00,606.00,357.00,367.00,0.00,8918.00,44.00,"Range-11",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"05/09/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,38601.00,24.20,16.00,11.10,13.06,78.75,7.90,"WED",1,1,2303.00,121.00,1315.00,1.00,2657.00,22529.00,27.00,9.00,518.00,329.00,310.00,0.00,8465.00,17.00,"Range-11",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"06/09/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,58413.00,3.75,22.10,9.80,14.20,76.25,8.00,"TUR",1,1,4150.00,313.00,2222.00,9.00,5844.00,29761.00,56.00,4.00,991.00,353.00,451.00,0.00,14230.00,29.00,"Range-21",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"07/09/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,65279.00,3.75,27.20,11.40,17.78,68.25,9.30,"FRI",4,1,5192.00,308.00,2510.00,4.00,7342.00,34487.00,61.00,2.00,1236.00,602.00,601.00,0.00,12905.00,29.00,"Range-24",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"08/09/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,60168.00,3.75,26.40,12.00,16.98,74.50,7.20,"SAT",3,1,4359.00,323.00,2236.00,1.00,6740.00,32707.00,45.00,0.00,1114.00,439.00,462.00,0.00,11720.00,22.00,"Range-21",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"09/09/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,53254.00,3.75,24.50,13.00,16.84,73.50,3.97,"SUN",3,1,4119.00,266.00,2083.00,2.00,5809.00,28740.00,34.00,4.00,1026.00,618.00,470.00,0.00,10061.00,22.00,"Range-20",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"11/09/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,29174.00,3.75,24.00,14.20,17.54,70.25,3.97,"TUE",1,1,2036.00,102.00,1173.00,7.00,1830.00,16118.00,27.00,1.00,625.00,268.00,262.00,0.00,6711.00,14.00,"Range-09",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"12/09/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,32042.00,3.75,23.70,14.90,17.80,73.25,3.97,"WED",1,1,2047.00,97.00,1238.00,0.00,2081.00,18461.00,20.00,6.00,700.00,304.00,273.00,0.00,6799.00,16.00,"Range-10",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"14/09/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,67673.00,6.70,19.00,16.10,17.86,88.50,3.97,"FRI",2,1,4950.00,408.00,2788.00,3.00,6788.00,36638.00,68.00,4.00,1792.00,516.00,592.00,0.00,13096.00,30.00,"Range-27",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"13/09/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,29964.00,3.75,26.80,15.10,18.52,75.50,3.97,"TUR",1,1,2145.00,157.00,1350.00,10.00,2383.00,14269.00,28.00,3.00,809.00,241.00,304.00,0.00,8259.00,6.00,"Range-11",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"15/09/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,67778.00,10.00,23.40,16.00,18.12,79.75,3.97,"SAT",3,1,5098.00,428.00,2578.00,8.00,7242.00,36282.00,58.00,8.00,1866.00,550.00,593.00,0.00,13042.00,25.00,"Range-25",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"10/09/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,30372.00,3.75,25.00,13.90,17.90,70.00,3.97,"MON",1,1,2046.00,123.00,1232.00,1.00,1962.00,16063.00,13.00,2.00,707.00,316.00,320.00,0.00,7564.00,23.00,"Range-10",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"16/09/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,49809.00,3.75,23.00,15.00,17.70,71.75,3.97,"SUN",3,1,3989.00,269.00,2105.00,4.00,4902.00,26360.00,31.00,3.00,1405.00,668.00,636.00,0.00,9407.00,30.00,"Range-20",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"18/09/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,30114.00,8.20,23.90,14.90,19.82,80.75,3.97,"TUE",1,1,1810.00,86.00,1112.00,2.00,1780.00,16756.00,25.00,2.00,660.00,272.00,279.00,0.00,7315.00,15.00,"Range-09",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"19/09/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,34262.00,3.75,29.90,18.90,24.32,61.75,3.97,"WED",1,1,2086.00,136.00,1367.00,4.00,1973.00,19138.00,29.00,2.00,681.00,262.00,291.00,0.00,8276.00,17.00,"Range-12",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"17/09/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,31319.00,1.50,19.50,14.70,17.54,87.25,3.97,"MON",1,1,2311.00,128.00,1214.00,2.00,1829.00,17481.00,18.00,0.00,764.00,313.00,301.00,0.00,6929.00,29.00,"Range-10",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"22/09/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,62111.00,3.75,28.80,15.90,21.44,63.75,3.97,"SAT",3,1,4429.00,377.00,2407.00,4.00,6355.00,33744.00,47.00,4.00,1860.00,483.00,515.00,0.00,11855.00,31.00,"Range-23",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"23/09/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,49940.00,3.75,32.40,16.40,23.26,46.75,3.97,"SUN",3,1,3726.00,284.00,2162.00,2.00,4627.00,26693.00,42.00,5.00,1553.00,628.00,582.00,0.00,9593.00,43.00,"Range-20",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"21/09/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,57290.00,7.10,27.70,17.40,20.82,78.25,3.97,"FRI",2,1,3901.00,310.00,2271.00,8.00,5119.00,31837.00,33.00,4.00,1512.00,423.00,520.00,0.00,11325.00,27.00,"Range-22",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"20/09/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,35794.00,3.75,25.00,18.10,20.14,79.50,3.97,"TUR",1,1,2428.00,157.00,1589.00,4.00,2897.00,16826.00,36.00,2.00,942.00,403.00,313.00,0.00,10181.00,16.00,"Range-14",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"26/09/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,36014.00,3.75,32.20,18.30,23.38,66.50,3.97,"WED",1,1,1928.00,123.00,1401.00,1.00,2056.00,20907.00,26.00,0.00,715.00,268.00,265.00,0.00,8307.00,17.00,"Range-12",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"27/09/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,34996.00,2.00,28.80,19.50,22.40,84.00,3.97,"TUR",1,1,2385.00,176.00,1554.00,2.00,2722.00,16982.00,33.00,2.00,853.00,353.00,359.00,0.00,9544.00,31.00,"Range-14",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"25/09/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,30934.00,3.75,26.40,16.40,20.94,74.25,3.97,"TUE",1,1,1789.00,86.00,1167.00,8.00,1698.00,17851.00,14.00,0.00,649.00,238.00,280.00,0.00,7133.00,21.00,"Range-09",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"28/09/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,73227.00,11.10,22.20,18.80,20.24,87.00,3.97,"FRI",2,1,4542.00,321.00,3100.00,0.00,4757.00,33094.00,74.00,5.00,1672.00,405.00,438.00,13292.00,11508.00,19.00,"Range-31",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"24/09/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,29861.00,3.75,33.50,16.50,22.68,61.00,3.97,"MON",1,1,1698.00,130.00,1236.00,1.00,1796.00,16535.00,16.00,6.00,652.00,261.00,207.00,0.00,7302.00,21.00,"Range-10",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"29/09/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,74611.00,3.75,28.20,18.40,21.92,78.25,3.97,"SAT",3,1,4856.00,322.00,3143.00,1.00,5611.00,33280.00,50.00,9.00,1978.00,498.00,524.00,11658.00,12649.00,32.00,"Range-31",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
"30/09/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,54563.00,3.75,28.90,19.20,21.90,81.50,3.97,"SUN",3,1,4745.00,287.00,2551.00,5.00,5541.00,28180.00,49.00,4.00,1662.00,693.00,577.00,287.00,9937.00,45.00,"Range-25",0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.00,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
